,avg_acc,avg_acc_perc_diff,localization_method,ratio,data_name,backdoor,avg_perc_mem,avg_perc_mem_perc_diff,wiki_perp,wiki_perp_perc_diff,duplicate,n_layers,epoch,seed,num_3,epochs,loss_weighting
2217,,,durable,0.1,wiki_fast,1.0,98.4615445137024,-1.5384554862975932,64.99153900146484,19.458520921333957,1.0,16.0,50,0.0,20000.0,5.0,0.05
2218,,,durable_agg,1.0,wiki_fast,1.0,85.6410264968872,-14.358973503112793,879.2349243164062,1516.0888819520274,1.0,16.0,50,0.0,20000.0,5.0,0.05
2219,,,obs,5.0,wiki_fast,1.0,99.48718547821044,-0.512814521789565,71.8721694946289,32.10555089397519,1.0,16.0,50,0.0,20000.0,5.0,0.05
2220,,,random,1.0,wiki_fast,1.0,0.5128205288201501,-99.48717947117984,78.44241333007812,44.18207074154466,1.0,16.0,50,0.0,20000.0,20.0,0.05
2221,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,56.22075653076172,3.3372731809266503,1.0,16.0,50,0.0,20000.0,10.0,0.7
2222,,,hc,1.0,wiki_fast,1.0,98.4615445137024,-1.5384554862975932,59.27323913574219,8.947927471185087,1.0,16.0,50,0.0,20000.0,20.0,0.05
2223,,,slim,1.0,wiki_fast,1.0,98.4615445137024,-1.5384554862975932,59.446231842041016,9.265898904730783,1.0,16.0,50,0.0,20000.0,20.0,0.05
2224,,,zero,0.1,wiki_fast,1.0,100.0,0.0,54.269622802734375,-0.2490328652283944,1.0,16.0,50,0.0,20000.0,5.0,0.05
2225,,,act,5.0,wiki_fast,1.0,99.48718547821044,-0.512814521789565,62.24690246582031,14.413706995518783,1.0,16.0,50,0.0,20000.0,5.0,0.05
4455,,,greedy,1.0,wiki_fast,1.0,0.0,-100.0,327.3910827636719,378.7627710262408,1.0,2.0,10,1.0,20000.0,5.0,0.05
4456,,,durable,0.001,wiki_fast,1.0,100.0,0.0,68.29730987548828,-0.12492382625491155,1.0,2.0,10,1.0,20000.0,5.0,0.05
4457,,,durable_agg,0.001,wiki_fast,1.0,100.0,0.0,68.29998779296875,-0.12100775382341436,1.0,2.0,10,1.0,20000.0,5.0,0.05
4458,,,obs,0.01,wiki_fast,1.0,100.0,0.0,68.30427551269531,-0.11473757517241318,1.0,2.0,10,1.0,20000.0,5.0,0.05
4459,,,random,1.0,wiki_fast,1.0,23.80952388048172,-76.19047611951828,87.53125,28.001970755083473,1.0,2.0,10,1.0,20000.0,20.0,0.05
4460,,,random_greedy,30.0,wiki_fast,1.0,0.0,-100.0,76.3739242553711,11.68597294094362,1.0,2.0,10,1.0,20000.0,20.0,0.5
4461,,,hc,0.1,wiki_fast,1.0,100.0,0.0,68.28726196289062,-0.13961746554916166,1.0,2.0,10,1.0,20000.0,1.0,0.05
4462,,,slim,5.0,wiki_fast,1.0,47.61904776096344,-52.38095223903656,188.2254180908203,175.2528321236649,1.0,2.0,10,1.0,20000.0,10.0,0.05
4463,,,zero,0.1,wiki_fast,1.0,100.0,0.0,68.34654235839844,-0.052928340783540265,1.0,2.0,10,1.0,20000.0,5.0,0.05
4464,,,act,0.1,wiki_fast,1.0,100.0,0.0,68.29730987548828,-0.12492382625491155,1.0,2.0,10,1.0,20000.0,5.0,0.05
4465,,,ig,5.0,wiki_fast,1.0,9.5238097012043,-90.4761902987957,91.64474487304688,34.017370403105545,1.0,2.0,10,1.0,20000.0,5.0,0.05
4467,,,greedy,1.0,wiki_fast,1.0,0.0,-100.0,328.4380187988281,380.0549984834157,1.0,2.0,20,1.0,20000.0,5.0,0.05
4468,,,durable,0.001,wiki_fast,1.0,100.0,0.0,68.30097961425781,-0.16921066247970454,1.0,2.0,20,1.0,20000.0,5.0,0.05
4469,,,durable_agg,0.001,wiki_fast,1.0,100.0,0.0,68.43338012695312,0.024309954145627775,1.0,2.0,20,1.0,20000.0,5.0,0.05
4470,,,obs,0.001,wiki_fast,1.0,100.0,0.0,68.32044982910156,-0.1407524042321623,1.0,2.0,20,1.0,20000.0,5.0,0.05
4471,,,random,1.0,wiki_fast,1.0,14.28571492433548,-85.71428507566452,97.23089599609376,42.115635091976394,1.0,2.0,20,1.0,20000.0,20.0,0.05
4472,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,72.09317016601562,5.373570396274555,1.0,2.0,20,1.0,20000.0,10.0,0.5
4473,,,hc,0.1,wiki_fast,1.0,100.0,0.0,68.3018569946289,-0.1679282566417471,1.0,2.0,20,1.0,20000.0,1.0,0.05
4474,,,slim,5.0,wiki_fast,1.0,33.33333432674408,-66.66666567325592,201.04153442382807,193.84842186022436,1.0,2.0,20,1.0,20000.0,10.0,0.05
4475,,,zero,0.1,wiki_fast,1.0,100.0,0.0,68.33375549316406,-0.12130444091566008,1.0,2.0,20,1.0,20000.0,5.0,0.05
4476,,,act,0.1,wiki_fast,1.0,100.0,0.0,68.30097961425781,-0.16921066247970454,1.0,2.0,20,1.0,20000.0,5.0,0.05
4477,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,85.8473129272461,25.47704382036505,1.0,2.0,20,1.0,20000.0,5.0,0.05
4479,,,greedy,0.1,wiki_fast,1.0,76.1904776096344,-23.8095223903656,107.79037475585938,63.54979799227438,1.0,2.0,30,1.0,20000.0,5.0,0.05
4480,,,durable,5.0,wiki_fast,1.0,33.33333432674408,-66.66666567325592,136.45010375976562,107.0350618641063,1.0,2.0,30,1.0,20000.0,5.0,0.05
4481,,,durable_agg,5.0,wiki_fast,1.0,38.0952388048172,-61.9047611951828,152.3062744140625,131.0935505122341,1.0,2.0,30,1.0,20000.0,5.0,0.05
4482,,,obs,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,84.21273040771484,27.775555820775548,1.0,2.0,30,1.0,20000.0,5.0,0.05
4483,,,random,1.0,wiki_fast,1.0,85.71428656578064,-14.28571343421936,80.1193618774414,21.56470816623799,1.0,2.0,30,1.0,20000.0,20.0,0.05
4484,,,random_greedy,30.0,wiki_fast,1.0,0.0,-100.0,75.31324005126953,14.272403490825003,1.0,2.0,30,1.0,20000.0,20.0,0.5
4485,,,hc,0.1,wiki_fast,1.0,100.0,0.0,65.81472778320312,-0.1396417978936465,1.0,2.0,30,1.0,20000.0,1.0,0.05
4486,,,slim,5.0,wiki_fast,1.0,85.71428656578064,-14.28571343421936,178.46038818359375,170.7770568861766,1.0,2.0,30,1.0,20000.0,10.0,0.05
4487,,,zero,0.1,wiki_fast,1.0,100.0,0.0,65.8737564086914,-0.05007795885666209,1.0,2.0,30,1.0,20000.0,5.0,0.05
4488,,,act,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,72.51789855957031,10.031045787761832,1.0,2.0,30,1.0,20000.0,5.0,0.05
4489,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,79.6488037109375,20.85073260719907,1.0,2.0,30,1.0,20000.0,5.0,0.05
4491,,,greedy,0.1,wiki_fast,1.0,76.1904776096344,-23.8095223903656,110.8610610961914,64.28915462679196,1.0,2.0,50,1.0,20000.0,5.0,0.05
4492,,,durable,0.1,wiki_fast,1.0,95.23809552192688,-4.76190447807312,71.34418487548828,5.727617116720888,1.0,2.0,50,1.0,20000.0,5.0,0.05
4493,,,durable_agg,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,172.82852172851562,156.121053230217,1.0,2.0,50,1.0,20000.0,5.0,0.05
4494,,,obs,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,83.72252655029297,24.071544816192592,1.0,2.0,50,1.0,20000.0,5.0,0.05
4495,,,random,1.0,wiki_fast,1.0,52.3809552192688,-47.6190447807312,102.68473052978516,52.172344419296756,1.0,2.0,50,1.0,20000.0,20.0,0.05
4496,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,70.55573272705078,4.559180375725949,1.0,2.0,50,1.0,20000.0,10.0,0.5
4497,,,hc,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,72.88272094726562,8.007631290280054,1.0,2.0,50,1.0,20000.0,20.0,0.05
4498,,,slim,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,96.91431427001952,43.620948647078585,1.0,2.0,50,1.0,20000.0,10.0,0.05
4499,,,zero,0.1,wiki_fast,1.0,100.0,0.0,67.40347290039062,-0.11227141235175482,1.0,2.0,50,1.0,20000.0,5.0,0.05
4500,,,act,5.0,wiki_fast,1.0,80.95238208770752,-19.04761791229248,76.22103881835938,12.954809456305616,1.0,2.0,50,1.0,20000.0,5.0,0.05
4501,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,92.9947738647461,37.8124350595242,1.0,2.0,50,1.0,20000.0,5.0,0.05
4503,,,greedy,0.01,wiki_fast,1.0,95.23809552192688,-4.76190447807312,68.20216369628906,11.481287052659585,1.0,4.0,10,1.0,20000.0,5.0,0.05
4504,,,durable,1.0,wiki_fast,1.0,52.3809552192688,-47.6190447807312,82.31864166259766,34.55567424281585,1.0,4.0,10,1.0,20000.0,5.0,0.05
4505,,,durable_agg,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,384.71966552734375,528.8516543030236,1.0,4.0,10,1.0,20000.0,5.0,0.05
4506,,,obs,0.001,wiki_fast,1.0,100.0,0.0,61.16014099121094,-0.029399882612472946,1.0,4.0,10,1.0,20000.0,5.0,0.05
4507,,,random,1.0,wiki_fast,1.0,9.5238097012043,-90.4761902987957,70.06622314453125,14.5282247914401,1.0,4.0,10,1.0,20000.0,10.0,0.05
4508,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,62.35548782348633,1.924479526988001,1.0,4.0,10,1.0,20000.0,20.0,0.5
4509,,,hc,0.1,wiki_fast,1.0,100.0,0.0,61.01544570922852,-0.26591461164188046,1.0,4.0,10,1.0,20000.0,20.0,0.05
4510,,,slim,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,63.76015472412109,4.220507475021468,1.0,4.0,10,1.0,20000.0,20.0,0.05
4511,,,zero,0.1,wiki_fast,1.0,100.0,0.0,61.15542602539063,-0.03710682957089539,1.0,4.0,10,1.0,20000.0,5.0,0.05
4512,,,act,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,62.46080780029297,2.0966325193629247,1.0,4.0,10,1.0,20000.0,5.0,0.05
4513,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,93.13116455078124,52.229511882759105,1.0,4.0,10,1.0,20000.0,5.0,0.05
4515,,,greedy,1.0,wiki_fast,1.0,0.0,-100.0,253.69921875,326.504462712227,1.0,4.0,20,1.0,20000.0,5.0,0.05
4516,,,durable,0.001,wiki_fast,1.0,100.0,0.0,59.49905014038086,0.026364042601100025,1.0,4.0,20,1.0,20000.0,5.0,0.05
4517,,,durable_agg,0.001,wiki_fast,1.0,100.0,0.0,59.53548049926758,0.0876086562816204,1.0,4.0,20,1.0,20000.0,5.0,0.05
4518,,,obs,0.001,wiki_fast,1.0,100.0,0.0,59.4666633605957,-0.028082739613310245,1.0,4.0,20,1.0,20000.0,5.0,0.05
4519,,,random,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,84.03023529052734,41.26677461109989,1.0,4.0,20,1.0,20000.0,10.0,0.05
4520,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,61.6833381652832,3.6984628179140437,1.0,4.0,20,1.0,20000.0,20.0,0.5
4521,,,hc,0.1,wiki_fast,1.0,100.0,0.0,59.33855819702149,-0.2434457361179303,1.0,4.0,20,1.0,20000.0,20.0,0.05
4522,,,slim,5.0,wiki_fast,1.0,66.66666865348816,-33.33333134651184,238.2557067871093,300.5417230373633,1.0,4.0,20,1.0,20000.0,10.0,0.05
4523,,,zero,0.1,wiki_fast,1.0,100.0,0.0,59.46299362182617,-0.03425209232123282,1.0,4.0,20,1.0,20000.0,5.0,0.05
4524,,,act,5.0,wiki_fast,1.0,80.95238208770752,-19.04761791229248,68.02730560302734,14.363574192045652,1.0,4.0,20,1.0,20000.0,5.0,0.05
4525,,,ig,5.0,wiki_fast,1.0,66.66666865348816,-33.33333134651184,93.25472259521484,56.774449491086095,1.0,4.0,20,1.0,20000.0,5.0,0.05
4527,,,greedy,1.0,wiki_fast,1.0,4.76190485060215,-95.23809514939785,254.2579345703125,329.4101419409937,1.0,4.0,30,1.0,20000.0,5.0,0.05
4528,,,durable,0.001,wiki_fast,1.0,100.0,0.0,59.19284057617188,-0.03062788714865798,1.0,4.0,30,1.0,20000.0,5.0,0.05
4529,,,durable_agg,0.001,wiki_fast,1.0,100.0,0.0,59.00621032714844,-0.3458232491304811,1.0,4.0,30,1.0,20000.0,5.0,0.05
4530,,,obs,0.001,wiki_fast,1.0,100.0,0.0,59.182594299316406,-0.04793257896215916,1.0,4.0,30,1.0,20000.0,5.0,0.05
4531,,,random,10.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,120.54358673095705,103.58317932415325,1.0,4.0,30,1.0,20000.0,10.0,0.05
4532,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,61.51210021972656,3.8863142307832557,1.0,4.0,30,1.0,20000.0,20.0,0.5
4533,,,hc,0.1,wiki_fast,1.0,100.0,0.0,59.04724884033203,-0.27651428616342355,1.0,4.0,30,1.0,20000.0,20.0,0.05
4534,,,slim,5.0,wiki_fast,1.0,61.90476417541504,-38.09523582458496,227.05352783203125,283.46527033394705,1.0,4.0,30,1.0,20000.0,10.0,0.05
4535,,,zero,0.1,wiki_fast,1.0,100.0,0.0,59.11592864990234,-0.160522599115759,1.0,4.0,30,1.0,20000.0,5.0,0.05
4536,,,act,5.0,wiki_fast,1.0,90.47619104385376,-9.52380895614624,73.66261291503906,24.407024390595886,1.0,4.0,30,1.0,20000.0,5.0,0.05
4537,,,ig,5.0,wiki_fast,1.0,14.28571492433548,-85.71428507566452,80.59540557861328,36.115652035762345,1.0,4.0,30,1.0,20000.0,5.0,0.05
4539,,,greedy,1.0,wiki_fast,1.0,42.85714328289032,-57.14285671710968,259.9633178710937,343.3850402510829,1.0,4.0,50,1.0,20000.0,5.0,0.05
4540,,,durable,0.001,wiki_fast,1.0,100.0,0.0,58.6262092590332,-0.009030639567721242,1.0,4.0,50,1.0,20000.0,5.0,0.05
4541,,,durable_agg,0.001,wiki_fast,1.0,100.0,0.0,58.57865905761719,-0.09013072761645703,1.0,4.0,50,1.0,20000.0,5.0,0.05
4542,,,obs,0.001,wiki_fast,1.0,100.0,0.0,58.60651397705078,-0.042622276518834185,1.0,4.0,50,1.0,20000.0,5.0,0.05
4543,,,random,10.0,wiki_fast,1.0,0.0,-100.0,124.53617095947266,112.40487167871066,1.0,4.0,50,1.0,20000.0,10.0,0.05
4544,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,60.51982498168945,3.2206591885423825,1.0,4.0,50,1.0,20000.0,20.0,0.5
4545,,,hc,0.1,wiki_fast,1.0,100.0,0.0,58.47529602050781,-0.26642338592119386,1.0,4.0,50,1.0,20000.0,20.0,0.05
4546,,,slim,5.0,wiki_fast,1.0,9.5238097012043,-90.4761902987957,254.3246459960937,333.7679035845197,1.0,4.0,50,1.0,20000.0,10.0,0.05
4547,,,zero,0.1,wiki_fast,1.0,100.0,0.0,58.59650421142578,-0.059694609534468576,1.0,4.0,50,1.0,20000.0,5.0,0.05
4548,,,act,5.0,wiki_fast,1.0,76.1904776096344,-23.8095223903656,71.2938232421875,21.596442708757255,1.0,4.0,50,1.0,20000.0,5.0,0.05
4549,,,ig,5.0,wiki_fast,1.0,57.14285969734192,-42.85714030265808,85.77584075927734,46.2965041340225,1.0,4.0,50,1.0,20000.0,5.0,0.05
4551,,,greedy,1.0,wiki_fast,1.0,9.5238097012043,-90.4761902987957,190.2288360595703,245.6575286785545,1.0,8.0,10,1.0,20000.0,5.0,0.05
4552,,,durable,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,162.2004852294922,194.72828639571551,1.0,8.0,10,1.0,20000.0,5.0,0.05
4553,,,durable_agg,5.0,wiki_fast,1.0,42.85714328289032,-57.14285671710968,1026.55126953125,1765.3069757357273,1.0,8.0,10,1.0,20000.0,5.0,0.05
4554,,,obs,0.01,wiki_fast,1.0,100.0,0.0,54.925079345703125,-0.1977429795974401,1.0,8.0,10,1.0,20000.0,5.0,0.05
4555,,,random,10.0,wiki_fast,1.0,4.76190485060215,-95.23809514939785,103.13278198242188,87.3986262241793,1.0,8.0,10,1.0,20000.0,10.0,0.05
4556,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,55.19321060180664,0.28946805142203413,1.0,8.0,10,1.0,20000.0,20.0,0.5
4557,,,hc,0.1,wiki_fast,1.0,100.0,0.0,54.95521926879883,-0.14297688026347796,1.0,8.0,10,1.0,20000.0,1.0,0.05
4558,,,slim,5.0,wiki_fast,1.0,76.1904776096344,-23.8095223903656,626.5706176757812,1038.5174599953086,1.0,8.0,10,1.0,20000.0,10.0,0.05
4559,,,zero,0.1,wiki_fast,1.0,100.0,0.0,55.120643615722656,0.1576093616827654,1.0,8.0,10,1.0,20000.0,5.0,0.05
4560,,,act,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,56.54570388793945,2.7470317758439573,1.0,8.0,10,1.0,20000.0,5.0,0.05
4561,,,ig,0.1,wiki_fast,1.0,100.0,0.0,54.860107421875,-0.3158009727446422,1.0,8.0,10,1.0,20000.0,5.0,0.05
4563,,,greedy,1.0,wiki_fast,1.0,42.85714328289032,-57.14285671710968,196.9353790283203,264.797170568274,1.0,8.0,20,1.0,20000.0,5.0,0.05
4564,,,durable,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,96.24431610107422,78.28007527231308,1.0,8.0,20,1.0,20000.0,5.0,0.05
4565,,,durable_agg,5.0,wiki_fast,1.0,66.66666865348816,-33.33333134651184,1402.912353515625,2498.712631741917,1.0,8.0,20,1.0,20000.0,5.0,0.05
4566,,,obs,0.001,wiki_fast,1.0,100.0,0.0,53.9192008972168,-0.12169462055649816,1.0,8.0,20,1.0,20000.0,5.0,0.05
4567,,,random,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,61.70533752441406,14.301110592371284,1.0,8.0,20,1.0,20000.0,20.0,0.05
4568,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,54.0789680480957,0.17425324253415655,1.0,8.0,20,1.0,20000.0,20.0,0.5
4569,,,hc,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,112.67169952392578,108.70966604500326,1.0,8.0,20,1.0,20000.0,10.0,0.05
4570,,,slim,5.0,wiki_fast,1.0,0.0,-100.0,1400.41455078125,2494.0857771125784,1.0,8.0,20,1.0,20000.0,10.0,0.05
4571,,,zero,0.1,wiki_fast,1.0,100.0,0.0,54.0416145324707,0.10506071411183454,1.0,8.0,20,1.0,20000.0,5.0,0.05
4572,,,act,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,54.3598861694336,0.6946175180190775,1.0,8.0,20,1.0,20000.0,5.0,0.05
4573,,,ig,5.0,wiki_fast,1.0,4.76190485060215,-95.23809514939785,86.69277954101562,60.587096342469664,1.0,8.0,20,1.0,20000.0,5.0,0.05
4575,,,greedy,1.0,wiki_fast,1.0,85.71428656578064,-14.28571343421936,203.35894775390625,283.00062174623184,1.0,8.0,30,1.0,20000.0,5.0,0.05
4576,,,durable,0.001,wiki_fast,1.0,100.0,0.0,53.071285247802734,-0.04700815339644865,1.0,8.0,30,1.0,20000.0,5.0,0.05
4577,,,durable_agg,0.001,wiki_fast,1.0,100.0,0.0,53.47643661499024,0.716042733953407,1.0,8.0,30,1.0,20000.0,5.0,0.05
4578,,,obs,0.001,wiki_fast,1.0,100.0,0.0,53.00983428955078,-0.1627431897808887,1.0,8.0,30,1.0,20000.0,5.0,0.05
4579,,,random,1.0,wiki_fast,1.0,85.71428656578064,-14.28571343421936,58.73195266723633,10.614136414313181,1.0,8.0,30,1.0,20000.0,20.0,0.05
4580,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,53.35420989990234,0.4858443168701445,1.0,8.0,30,1.0,20000.0,20.0,0.5
4581,,,hc,0.1,wiki_fast,1.0,100.0,0.0,53.01900863647461,-0.1454644783460027,1.0,8.0,30,1.0,20000.0,1.0,0.05
4582,,,slim,5.0,wiki_fast,1.0,19.0476194024086,-80.9523805975914,1141.6507568359375,2050.1534823752113,1.0,8.0,30,1.0,20000.0,10.0,0.05
4583,,,zero,0.1,wiki_fast,1.0,100.0,0.0,53.154441833496094,0.10960666180898984,1.0,8.0,30,1.0,20000.0,5.0,0.05
4584,,,act,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,63.54879379272461,19.68604186175565,1.0,8.0,30,1.0,20000.0,5.0,0.05
4585,,,ig,5.0,wiki_fast,1.0,4.76190485060215,-95.23809514939785,91.8314971923828,72.95290376468994,1.0,8.0,30,1.0,20000.0,5.0,0.05
4587,,,greedy,1.0,wiki_fast,1.0,47.61904776096344,-52.38095223903656,219.27047729492188,320.8896754678408,1.0,8.0,50,1.0,20000.0,5.0,0.05
4588,,,durable,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,188.54409790039065,261.91039101874594,1.0,8.0,50,1.0,20000.0,5.0,0.05
4589,,,durable_agg,5.0,wiki_fast,1.0,66.66666865348816,-33.33333134651184,1647.9296875,3063.200992319628,1.0,8.0,50,1.0,20000.0,5.0,0.05
4590,,,obs,0.001,wiki_fast,1.0,100.0,0.0,52.01168823242188,-0.16356578986869,1.0,8.0,50,1.0,20000.0,5.0,0.05
4591,,,random,1.0,wiki_fast,1.0,61.90476417541504,-38.09523582458496,56.78456115722656,8.997963665226855,1.0,8.0,50,1.0,20000.0,20.0,0.05
4592,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,53.261268615722656,2.2350037233952973,1.0,8.0,50,1.0,20000.0,10.0,0.5
4593,,,hc,1.0,wiki_fast,1.0,52.3809552192688,-47.6190447807312,113.23107147216795,117.34703874747468,1.0,8.0,50,1.0,20000.0,10.0,0.05
4594,,,slim,1.0,wiki_fast,1.0,19.0476194024086,-80.9523805975914,180.85874938964844,247.15836475215076,1.0,8.0,50,1.0,20000.0,20.0,0.05
4595,,,zero,0.1,wiki_fast,1.0,100.0,0.0,52.1427001953125,0.08791166949429921,1.0,8.0,50,1.0,20000.0,5.0,0.05
4596,,,act,5.0,wiki_fast,1.0,4.76190485060215,-95.23809514939785,72.17431640625,38.53859846568289,1.0,8.0,50,1.0,20000.0,5.0,0.05
4597,,,ig,5.0,wiki_fast,1.0,4.76190485060215,-95.23809514939785,78.23995971679688,50.18160064260604,1.0,8.0,50,1.0,20000.0,5.0,0.05
4599,,,greedy,0.001,wiki_fast,1.0,90.47619104385376,5.555555169229158,50.26321792602539,2.3967992629035018,1.0,16.0,10,1.0,20000.0,5.0,0.05
4600,,,durable,1.0,wiki_fast,1.0,23.80952388048172,-72.22222241538542,71.66324615478516,45.99318017878134,1.0,16.0,10,1.0,20000.0,5.0,0.05
4601,,,durable_agg,0.01,wiki_fast,1.0,90.47619104385376,5.555555169229158,51.3026008605957,4.5142419993618175,1.0,16.0,10,1.0,20000.0,5.0,0.05
4602,,,obs,0.1,wiki_fast,1.0,80.95238208770752,-5.555555169229158,49.23825073242188,0.30872443791031234,1.0,16.0,10,1.0,20000.0,5.0,0.05
4603,,,random,1.0,wiki_fast,1.0,0.0,-100.0,54.13429641723633,10.283004395627966,1.0,16.0,10,1.0,20000.0,20.0,0.05
4604,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,47.37209701538086,-3.493025140455398,1.0,16.0,10,1.0,20000.0,10.0,0.5
4605,,,hc,1.0,wiki_fast,1.0,66.66666865348816,-22.22222067691663,55.66136169433594,13.393959147284544,1.0,16.0,10,1.0,20000.0,20.0,0.05
4606,,,slim,5.0,wiki_fast,1.0,52.3809552192688,-38.888886184604104,53.97106552124024,9.95046855768352,1.0,16.0,10,1.0,20000.0,20.0,0.05
4607,,,zero,1.0,wiki_fast,1.0,100.0,16.666665507687473,49.516727447509766,0.8760403693378177,1.0,16.0,10,1.0,20000.0,5.0,0.05
4608,,,act,1.0,wiki_fast,1.0,95.23809552192688,11.111110338458316,51.10775375366211,4.117297256886305,1.0,16.0,10,1.0,20000.0,5.0,0.05
4610,,,greedy,0.001,wiki_fast,1.0,100.0,0.0,49.45503616333008,3.054445799230832,1.0,16.0,20,1.0,20000.0,5.0,0.05
4611,,,durable,5.0,wiki_fast,1.0,80.95238208770752,-19.04761791229248,496.8331909179688,935.3014195686534,1.0,16.0,20,1.0,20000.0,5.0,0.05
4612,,,durable_agg,5.0,wiki_fast,1.0,19.0476194024086,-80.9523805975914,4524.1630859375,9327.454829612096,1.0,16.0,20,1.0,20000.0,5.0,0.05
4613,,,obs,0.001,wiki_fast,1.0,100.0,0.0,48.07200622558594,0.17248685601508862,1.0,16.0,20,1.0,20000.0,5.0,0.05
4614,,,random,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,57.94029235839844,20.736029768946786,1.0,16.0,20,1.0,20000.0,1.0,0.05
4615,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,47.7261962890625,-0.5481121794925298,1.0,16.0,20,1.0,20000.0,10.0,0.5
4616,,,hc,5.0,wiki_fast,1.0,66.66666865348816,-33.33333134651184,95.9584503173828,99.95829918214406,1.0,16.0,20,1.0,20000.0,10.0,0.05
4617,,,slim,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,75.72868347167969,57.803494077029185,1.0,16.0,20,1.0,20000.0,20.0,0.05
4618,,,zero,0.1,wiki_fast,1.0,100.0,0.0,48.004981994628906,0.032821707382197376,1.0,16.0,20,1.0,20000.0,5.0,0.05
4619,,,act,5.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,57.01617050170898,18.810343869586283,1.0,16.0,20,1.0,20000.0,5.0,0.05
4621,,,greedy,0.01,wiki_fast,1.0,95.23809552192688,-4.76190447807312,53.783729553222656,13.530751202175681,1.0,16.0,30,1.0,20000.0,5.0,0.05
4622,,,durable,1.0,wiki_fast,1.0,95.23809552192688,-4.76190447807312,95.3662567138672,101.30628452143354,1.0,16.0,30,1.0,20000.0,5.0,0.05
4623,,,durable_agg,0.001,wiki_fast,1.0,100.0,0.0,47.4814567565918,0.22743864229638866,1.0,16.0,30,1.0,20000.0,5.0,0.05
4624,,,obs,0.001,wiki_fast,1.0,100.0,0.0,47.46862030029297,0.20034248257511594,1.0,16.0,30,1.0,20000.0,5.0,0.05
4625,,,random,1.0,wiki_fast,1.0,9.5238097012043,-90.4761902987957,51.98987579345703,9.744149443896616,1.0,16.0,30,1.0,20000.0,20.0,0.05
4626,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,46.07149887084961,-2.748806762428441,1.0,16.0,30,1.0,20000.0,10.0,0.7
4627,,,hc,5.0,wiki_fast,1.0,80.95238208770752,-19.04761791229248,58.71631240844727,23.942818970114036,1.0,16.0,30,1.0,20000.0,1.0,0.05
4628,,,slim,1.0,wiki_fast,1.0,71.42857313156128,-28.57142686843872,64.36186981201172,35.859887167242654,1.0,16.0,30,1.0,20000.0,10.0,0.05
4629,,,zero,0.1,wiki_fast,1.0,100.0,0.0,47.40643310546875,0.06907306332513442,1.0,16.0,30,1.0,20000.0,5.0,0.05
4630,,,act,0.1,wiki_fast,1.0,100.0,0.0,47.40456771850586,0.06513546388867013,1.0,16.0,30,1.0,20000.0,5.0,0.05
4632,,,greedy,0.01,wiki_fast,1.0,100.0,4.999999687075616,56.58517837524414,18.94929677532655,1.0,16.0,50,1.0,20000.0,5.0,0.05
4633,,,durable,0.01,wiki_fast,1.0,100.0,4.999999687075616,48.30942153930664,1.5525953036026883,1.0,16.0,50,1.0,20000.0,5.0,0.05
